ED_ID_STR,ED_ENGLISH,COUNTY_ENGLISH,n_small_areas,n_deserts,mean_severity_index,mean_no_car_rate,mean_travel_time_min,deprivation_score,deprivation_category,pct_desert
268034,CABRA WEST B,DUBLIN CITY,11,0,0.1976709851253091,0.3661252227705681,26.343200750488336,-11.91,Disadvantaged,0.0
268032,CABRA EAST C,DUBLIN CITY,18,0,-0.022223350024811666,0.399621210638402,18.842476911016043,4.97,Marginally Above Average,0.0
268031,CABRA EAST B,DUBLIN CITY,15,0,0.0187237785897956,0.32687880730328955,21.985961362000317,-2.55,Marginally Below Average,0.0
268029,BOTANIC C,DUBLIN CITY,8,0,-0.28989037758830694,0.24175346345815343,14.664022823912333,10.68,Affluent,0.0
268028,BOTANIC B,DUBLIN CITY,13,0,-0.2617274118492145,0.25853813803443826,16.48518491072035,13.39,Affluent,0.0
268027,BOTANIC A,DUBLIN CITY,13,0,-0.09733283363003216,0.23606894873501533,22.662454845535745,8.52,Marginally Above Average,0.0
268045,CLONTARF EAST E,DUBLIN CITY,7,0,-0.3621454672002784,0.09896968469528249,24.24819171519992,10.39,Affluent,0.0
268046,CLONTARF WEST A,DUBLIN CITY,14,0,-0.15744446377820312,0.15933974260300188,25.791252412653733,5.95,Marginally Above Average,0.0
268047,CLONTARF WEST B,DUBLIN CITY,11,0,0.03134573506071678,0.30631791716021667,23.66292743471149,-3.33,Marginally Below Average,0.0
268048,CLONTARF WEST C,DUBLIN CITY,15,0,-0.2511165245635404,0.22234145281320242,19.92890418709374,11.06,Affluent,0.0
