SA_PUB2022,walk_node_id,nearest_hospital_min,nearest_school_min,nearest_university_min
267078012,41324583,7.250546666666666,11.619612631578946,9.742933333333331
267105017/02,5985251912,34.8539934920635,6.007933333333336,28.252980158730164
267085008,7820941403,27.92192333333334,20.788546666666672,28.158375652173913
268008007,301818483,26.221735000000002,9.128693333333333,25.501493333333332
267086006,8073007697,29.20155407407407,4.902853333333334,30.63810074074074
267140048,9577651054,21.7029911111111,3.54896,15.231031111111117
267118027,12530871761,62.86388561403511,3.5310133333333336,56.26287228070178
267127011,950302743,14.356899047619049,4.238426666666666,12.80069142857143
267092055/02,4729910669,13.818119999999997,0.5719866666666668,18.05673333333333
267001005,294001423,12.447333333333328,18.12673333333333,24.413249523809522
267080013,789500756,22.333738823529405,9.954226666666667,13.993595555555553
267003022,10922006113,51.803706666666685,3.6463066666666664,45.20269333333333
268135012,564574197,,,
268046001,1426962194,14.490751641791043,6.9710800000000015,12.160124975124376
268048001,248903411,13.856850588235293,6.326359999999999,5.719893333333333
267144008,10284511875,22.374228717948732,2.2350399999999997,22.391828717948734
267028108,12897725187,18.584419999999998,2.428186666666666,22.04936666666666
268109001,580372437,17.896267017543856,4.418800000000002,6.81768
267077005,13013823967,11.55208,5.880546666666667,11.24050666666667
267109008,8719923171,15.66138545454545,6.129133333333334,20.28519878787879
267099015/02,425540175,34.335220000000014,6.4299599999999995,26.24532666666668
268085006,337982091,14.286617777777776,12.371001951219512,4.27108
268004012,11920099026,15.9452,10.788320000000002,19.307446274509807
268133007,368411620,16.747471304347822,4.38952,5.227386666666667
268153010,13834860211,12.671924444444446,14.394044444444445,5.110386666666666
267012003,11605799057,25.727593333333335,5.786013333333333,21.763546666666663
267119011,9927199205,29.207768717948714,6.8274799999999995,29.22536871794871
267029029,11764834532,16.98990666666667,13.306879999999994,22.37326666666667
267017013,107823892,18.896029803921575,11.382186666666664,16.26614980392157
267118004,7596413126,55.303360485829984,11.799373333333335,48.70234715249664
267065019,253335924,35.99316000000001,7.941253333333333,35.03430666666667
268101001,12292605898,12.80910666666667,5.55776,9.794693333333335
267071005,26795862,14.407462857142855,11.375702857142857,14.131102857142855
267036006/02,1411048496,14.228235555555555,11.856995555555555,11.468422222222221
268037007,15852595,21.767320000000005,7.6799599999999995,10.760279999999998
267028004/02/02,9123132069,5.947040000000001,19.83454666666668,27.1866327927928
267060003,2985884685,16.199726524822697,7.007653333333334,19.48955319148936
268019004,76771570,22.920653333333334,15.062386666666667,15.610813333333335
267018001,636872656,17.251013333333333,7.150213333333334,9.979159999999998
267084017,10736082159,30.128882807017536,8.603293333333337,23.64684280701754
267028040,10686131047,18.914386666666676,16.802440000000004,36.82683279279278
267145011,4906672127,24.15619710144928,7.33028,18.035570434782603
267138015,8495352650,33.56535277591975,10.394786666666665,27.173838620689654
268006010,454958875,26.30097230769231,13.557333333333336,23.57638564102564
267078019,60940255,21.84934260869566,6.655733333333333,13.048106666666671
267100040,8766446451,25.124033333333333,9.448293333333334,25.40026269503545
267017006,26796479,16.150676666666666,7.104346666666667,15.167346666666665
268057008,196244626,19.994640579710143,9.98268,8.877426666666668
268115007,621868399,15.194225641025639,11.24802666666667,7.657933333333332
268070009,1707057977,13.658439444444442,10.076439444444445,11.327812777777778
268093008,2988406973,20.38735916666667,9.14423111111111,14.488359166666664
267069003,479963158,23.947160000000004,13.228746666666668,24.450440000000004
267122010,235030758,23.2480380952381,14.086922051282052,22.883882051282054
267050010,4619741132,20.20478807017544,13.893588070175438,19.36590807017544
268070010,244443896,14.328399444444441,10.746399444444444,11.997772777777778
267003003,10687922904,49.767680000000006,10.656106666666664,43.16666666666666
268141005,13784247292,11.766851645569618,5.705413333333332,1.5552
268146003,8917551941,19.935302528735633,10.024609195402299,14.243715555555553
268008006,301817836,26.208828333333333,5.200893333333332,19.496866666666666
267104015/01,5509461969,,,
267028004/02/06,9349365704,16.90170666666667,8.7626,26.192193846153852
268139005,411630667,8.65416,4.452866666666667,2.435546666666666
