SA_PUB2022,lat,lon,walk_node_id,snap_distance_m
267109011,53.35091066329892,-6.381859813478542,2967515593,1.9677609237041638
268032008,53.35569102331864,-6.294280776532331,9012145460,26.49858180578382
268119009,53.40190188632224,-6.194028831093469,4658273488,6.374248293555955
267139002,53.287651901589214,-6.354097255987084,6188054839,10.567937277134225
268065015,53.39291580640665,-6.299400316165848,2685293248,15.435757849493903
267008002,53.279645247613395,-6.260651425455979,7788435913,50.53295058530468
267079010,53.28454818829779,-6.228330867616633,256112323,18.70240836698306
268153004,53.339551271945645,-6.30244289906519,2386813252,22.73661236665752
267114008,53.29819133089738,-6.2901934397119295,212662948,10.407288806164566
267114005,53.29184625889705,-6.294863357103197,7813629160,39.59287556434588
268143002/268143003,53.334280868916146,-6.249474897292158,130268861,36.36218744117213
267039015,53.27310015134791,-6.153520541724882,11863052721,8.496957591118084
268078011,53.33850167569178,-6.322017737283764,667281709,18.383710409103944
268151006,53.33622461067532,-6.295831508757979,359102241,9.02228774338727
268117008,53.332816403598926,-6.245239666215016,13248627138,21.955498766545777
267138005,53.28841833897165,-6.408873911222909,6531935236,20.054840096316198
268150012,53.33859454393471,-6.287880241949582,13798454351,54.016937012022545
268141006,53.339010265889705,-6.265043244362769,7447234461,10.056867698811155
267140023,53.28135838483417,-6.415771510879807,9520265728,53.58717294540688
268153007,53.34037099683691,-6.300943853761128,931742273,22.594246383418596
268111007,53.33301263492768,-6.213595410732003,8942705109,28.623669870605653
268112010,53.323963999813884,-6.209526685222617,8718261182,1.8948523302190943
267065001/01,53.48421270154908,-6.154249551738866,11623215697,5.382924878467209
267041005,53.37241733637331,-6.351390260319158,12792034959,1.7680070175819076
267147021,53.29157452017976,-6.3859641223763735,6235129561,0.3737670198999422
267066009/02,53.40721653563237,-6.283849004037462,3137578955,16.343184318912837
267098005,53.465047540570026,-6.294364169346476,11364604655,148.13736464685616
268041008,53.37880464664315,-6.178897685979391,4439831322,26.69020272706916
267028112,53.39474447325942,-6.436222483204871,874442916,43.18985728949304
268089004,53.391542956857066,-6.217459840737292,2516833436,17.270872707789177
